Fecha Hora;distancia;Valor Minimo;Valor Estimado
05021249;11.808;1181;1634
05121530;11.808;1181;1947
05070528;11.808;1181;1636
05041122;11.808;1181;1325
05030116;11.808;1181;1681
05100640;11.808;1181;1580
05101553;11.808;1181;1837
05081120;11.808;1181;1330
05151027;11.808;1181;1327
05030326;11.808;1181;1667
05120030;11.808;1181;1711
05131032;11.808;1181;1309
05120309;11.808;1181;1723
05091911;11.808;1181;1737
05041214;11.808;1181;1331
05131849;11.808;1181;1715
05031155;11.808;1181;1319
05081616;11.808;1181;1616
05031747;11.808;1181;1733
05030940;11.808;1181;1311
05070024;11.808;1181;1687
05050217;11.808;1181;1680
05070452;11.808;1181;1663
05121127;11.808;1181;1279
05050229;11.808;1181;1670
05141947;11.808;1181;1697
05032323;11.808;1181;1718
05061359;11.808;1181;1817
05121232;11.808;1181;1584
05081009;11.808;1181;1314
05022058;11.808;1181;1723
05050739;11.808;1181;1387
05070847;11.808;1181;1363
05011523;11.808;1181;1661
05150713;11.808;1181;1549
05102250;11.808;1181;1743
05111400;11.808;1181;1851
05120221;11.808;1181;1716
05091227;11.808;1181;1543
05080124;11.808;1181;1634
05080732;11.808;1181;1392
05091135;11.808;1181;1310
05131647;11.808;1181;1806
05081735;11.808;1181;1630
05081414;11.808;1181;1451
05070958;11.808;1181;1390
05131336;11.808;1181;1778
05150400;11.808;1181;1647
05150534;11.808;1181;1590
05010637;11.808;1181;1604
05081251;11.808;1181;1340
05061832;11.808;1181;1711
05030603;11.808;1181;1579
05130039;11.808;1181;1693
05132200;11.808;1181;1736
05041448;11.808;1181;1823
05072111;11.808;1181;1695
05042310;11.808;1181;1718
05131917;11.808;1181;1739
05021945;11.808;1181;1716
05150357;11.808;1181;1639
05020321;11.808;1181;1649
05021818;11.808;1181;1721
05082101;11.808;1181;1679
05140319;11.808;1181;1680
05102344;11.808;1181;1684
05011342;11.808;1181;1383
05041949;11.808;1181;1726
05091541;11.808;1181;1985
05081230;11.808;1181;1351
05141757;11.808;1181;1673
05070459;11.808;1181;1657
05021242;11.808;1181;1634
05112219;11.808;1181;1712
05111416;11.808;1181;1813
05112332;11.808;1181;1690
05022214;11.808;1181;1732
05051821;11.808;1181;1744
05110403;11.808;1181;1677
05112326;11.808;1181;1697
05020437;11.808;1181;1649
05130130;11.808;1181;1687
04302229;11.808;1181;1691
05120755;11.808;1181;1366
05070358;11.808;1181;1683
05070629;11.808;1181;1586
05061851;11.808;1181;1713
05052244;11.808;1181;1708
05140852;11.808;1181;1333
05020658;11.808;1181;1497
05040243;11.808;1181;1694
05102259;11.808;1181;1756
05042016;11.808;1181;1727
05020534;11.808;1181;1601
05041508;11.808;1181;1892
05102058;11.808;1181;1721
05111825;11.808;1181;1768
05070343;11.808;1181;1716
05070617;11.808;1181;1608
05010556;11.808;1181;1598
05130432;11.808;1181;1673
05101532;11.808;1181;1856
05070838;11.808;1181;1373
05100401;11.808;1181;1681
05150028;11.808;1181;1691
05120130;11.808;1181;1682
05050917;11.808;1181;1352
05050822;11.808;1181;1331
05111042;11.808;1181;1331
05051130;11.808;1181;1355
05020205;11.808;1181;1638
05102326;11.808;1181;1704
05041728;11.808;1181;1712
05072037;11.808;1181;1723
05110840;11.808;1181;1345
05062057;11.808;1181;1751
05040355;11.808;1181;1674
05131729;11.808;1181;1743
05081324;11.808;1181;1451
05030101;11.808;1181;1696
05030304;11.808;1181;1662
05031749;11.808;1181;1741
05130301;11.808;1181;1681
05061555;11.808;1181;1887
05041748;11.808;1181;1727
05030443;11.808;1181;1674
05122128;11.808;1181;1749
05051959;11.808;1181;1703
05031055;11.808;1181;1297
05151429;11.808;1181;1552
05141357;11.808;1181;1663
05042116;11.808;1181;1727
05101548;11.808;1181;1873
05120100;11.808;1181;1712
05060512;11.808;1181;1640
05130829;11.808;1181;1319
05140751;11.808;1181;1506
05080725;11.808;1181;1427
05011308;11.808;1181;1410
05140120;11.808;1181;1687
05111852;11.808;1181;1737
05112221;11.808;1181;1716
05010301;11.808;1181;1636
05010649;11.808;1181;1547
05031956;11.808;1181;1702
05041013;11.808;1181;1292
05031107;11.808;1181;1341
05042047;11.808;1181;1726
05041152;11.808;1181;1290
05012013;11.808;1181;1687
05041633;11.808;1181;1777
05010134;11.808;1181;1670
05061335;11.808;1181;1751
05061935;11.808;1181;1838
05021748;11.808;1181;1745
05051753;11.808;1181;1735
05111731;11.808;1181;1727
05012038;11.808;1181;1679
05121137;11.808;1181;1285
05040258;11.808;1181;1675
05151344;11.808;1181;1478
05020352;11.808;1181;1653
05121220;11.808;1181;1522
05131308;11.808;1181;1681
05051258;11.808;1181;1626
05032234;11.808;1181;1737
05050200;11.808;1181;1709
05112042;11.808;1181;1712
05011143;11.808;1181;1335
05021437;11.808;1181;1872
05100818;11.808;1181;1399
05141407;11.808;1181;1661
05100933;11.808;1181;1356
05032146;11.808;1181;1716
05111553;11.808;1181;1901
05031938;11.808;1181;1752
05110821;11.808;1181;1311
05081211;11.808;1181;1311
05022259;11.808;1181;1694
05140349;11.808;1181;1669
05010500;11.808;1181;1605
05041510;11.808;1181;1877
05091742;11.808;1181;1730
05122259;11.808;1181;1700
05091245;11.808;1181;1615
05041559;11.808;1181;1856
05070322;11.808;1181;1812
05051315;11.808;1181;1651
05042308;11.808;1181;1718
05111408;11.808;1181;1855
05091501;11.808;1181;1907
05031002;11.808;1181;1305
05011357;11.808;1181;1451
05091201;11.808;1181;1429
05110315;11.808;1181;1659
05101949;11.808;1181;1726
05030112;11.808;1181;1685
05120917;11.808;1181;1281
05141300;11.808;1181;1529
05082352;11.808;1181;1669
05141637;11.808;1181;1732
05082217;11.808;1181;1694
05012254;11.808;1181;1666
05031901;11.808;1181;1705
05150946;11.808;1181;1331
05021442;11.808;1181;1922
05111018;11.808;1181;1302
05112341;11.808;1181;1694
05010600;11.808;1181;1596
05032356;11.808;1181;1699
05031239;11.808;1181;1604
05110826;11.808;1181;1306
05072033;11.808;1181;1727
05111044;11.808;1181;1331
05131812;11.808;1181;1735
05052120;11.808;1181;1701
05020634;11.808;1181;1600
05140450;11.808;1181;1661
05081057;11.808;1181;1316
05150754;11.808;1181;1431
05072349;11.808;1181;1682
05100443;11.808;1181;1671
05101132;11.808;1181;1305
05082251;11.808;1181;1645
05130350;11.808;1181;1680
05091106;11.808;1181;1294
05060911;11.808;1181;1320
05141006;11.808;1181;1337
05050128;11.808;1181;1683
05130525;11.808;1181;1620
05050227;11.808;1181;1669
05041538;11.808;1181;1828
05100730;11.808;1181;1391
05071856;11.808;1181;1697
05111149;11.808;1181;1267
05130224;11.808;1181;1669
05132323;11.808;1181;1692
05051059;11.808;1181;1338
05091438;11.808;1181;1919
05082146;11.808;1181;1684
05051450;11.808;1181;1797
05132018;11.808;1181;1732
05141558;11.808;1181;1722
05072313;11.808;1181;1677
05140400;11.808;1181;1682
05010515;11.808;1181;1596
05101921;11.808;1181;1735
05060142;11.808;1181;1692
05122138;11.808;1181;1730
05031330;11.808;1181;1735
05022148;11.808;1181;1725
05060144;11.808;1181;1689
05100707;11.808;1181;1563
05031354;11.808;1181;1788
05101012;11.808;1181;1297
05122132;11.808;1181;1738
05130100;11.808;1181;1749
05021309;11.808;1181;1726
05052203;11.808;1181;1709
05100848;11.808;1181;1328
05131140;11.808;1181;1346
05081902;11.808;1181;1689
05101047;11.808;1181;1307
05040111;11.808;1181;1696
05021228;11.808;1181;1597
05120324;11.808;1181;1679
05021736;11.808;1181;1733
05030627;11.808;1181;1573
05051014;11.808;1181;1295
05062127;11.808;1181;1738
05051910;11.808;1181;1702
05091625;11.808;1181;1788
05011655;11.808;1181;1627
05151415;11.808;1181;1591
05140543;11.808;1181;1646
05050018;11.808;1181;1754
05060156;11.808;1181;1715
05090431;11.808;1181;1631
05052229;11.808;1181;1727
05021643;11.808;1181;1805
05130937;11.808;1181;1339
05040215;11.808;1181;1680
05050039;11.808;1181;1688
05081638;11.808;1181;1639
05090757;11.808;1181;1356
05040501;11.808;1181;1623
05130203;11.808;1181;1699
05061815;11.808;1181;1748
05121254;11.808;1181;1617
05050711;11.808;1181;1391
05030033;11.808;1181;1712
05012356;11.808;1181;1632
05112300;11.808;1181;1699
05050300;11.808;1181;1670
05150727;11.808;1181;1477
05110855;11.808;1181;1370
05020833;11.808;1181;1302
05101848;11.808;1181;1696
05090958;11.808;1181;1297
05121859;11.808;1181;1719
05101750;11.808;1181;1737
05020016;11.808;1181;1642
05151334;11.808;1181;1493
05091115;11.808;1181;1300
05100543;11.808;1181;1626
05141316;11.808;1181;1546
05032035;11.808;1181;1739
04302157;11.808;1181;1684
05101048;11.808;1181;1307
05041630;11.808;1181;1776
05101302;11.808;1181;1638
05080947;11.808;1181;1324
05060200;11.808;1181;1707
05081129;11.808;1181;1301
05050505;11.808;1181;1624
05100618;11.808;1181;1573
05070304;11.808;1181;1687
05151014;11.808;1181;1388
05030440;11.808;1181;1659
05120003;11.808;1181;1748
05020657;11.808;1181;1509
05022358;11.808;1181;1701
05141200;11.808;1181;1296
05031229;11.808;1181;1540
05090451;11.808;1181;1630
05050545;11.808;1181;1632
05042009;11.808;1181;1739
05091126;11.808;1181;1316
04302335;11.808;1181;1699
05081017;11.808;1181;1321
05011149;11.808;1181;1342
05151311;11.808;1181;1418
05041250;11.808;1181;1615
05060839;11.808;1181;1326
05150454;11.808;1181;1640
05062103;11.808;1181;1742
05150527;11.808;1181;1598
05010023;11.808;1181;1688
05101138;11.808;1181;1308
05020235;11.808;1181;1651
05080713;11.808;1181;1504
05040146;11.808;1181;1682
05080021;11.808;1181;1708
05140837;11.808;1181;1366
05040824;11.808;1181;1365
05072213;11.808;1181;1716
05050042;11.808;1181;1689
05060235;11.808;1181;1670
05041713;11.808;1181;1707
05131927;11.808;1181;1733
05051807;11.808;1181;1743
05070651;11.808;1181;1512
05130948;11.808;1181;1326
05121358;11.808;1181;1802
05010337;11.808;1181;1657
05111156;11.808;1181;1283
05100026;11.808;1181;1727
05070619;11.808;1181;1613
05122110;11.808;1181;1727
05020136;11.808;1181;1665
05150915;11.808;1181;1362
05060420;11.808;1181;1658
05071147;11.808;1181;1339
05031930;11.808;1181;1744
05030312;11.808;1181;1668
05121808;11.808;1181;1717
05141425;11.808;1181;1639
05031405;11.808;1181;1840
05012037;11.808;1181;1685
05131023;11.808;1181;1294
05080302;11.808;1181;1634
05030905;11.808;1181;1306
05091337;11.808;1181;1760
05092104;11.808;1181;1712
05122203;11.808;1181;1716
05060531;11.808;1181;1609
05070034;11.808;1181;1685
05080817;11.808;1181;1416
05122020;11.808;1181;1709
05050327;11.808;1181;1672
05070134;11.808;1181;1730
05091406;11.808;1181;1815
05102020;11.808;1181;1743
05072347;11.808;1181;1682
05131718;11.808;1181;1751
05091529;11.808;1181;1969
05031108;11.808;1181;1341
05122204;11.808;1181;1716
04302244;11.808;1181;1699
05090721;11.808;1181;1331
05010807;11.808;1181;1476
05040615;11.808;1181;1590
05041051;11.808;1181;1278
05042109;11.808;1181;1734
05101355;11.808;1181;1752
05131050;11.808;1181;1303
05140204;11.808;1181;1691
04301631;11.808;1181;1725
05090726;11.808;1181;1323
05100950;11.808;1181;1358
05112157;11.808;1181;1714
05091812;11.808;1181;1716
05090009;11.808;1181;1650
05051425;11.808;1181;1784
05091156;11.808;1181;1435
05050920;11.808;1181;1352
05041256;11.808;1181;1631
05120614;11.808;1181;1585
05130050;11.808;1181;1700
05061645;11.808;1181;1807
05050714;11.808;1181;1379
05070350;11.808;1181;1698
05122121;11.808;1181;1729
05040631;11.808;1181;1576
05020758;11.808;1181;1309
05061636;11.808;1181;1810
05100512;11.808;1181;1640
05082327;11.808;1181;1661
05121332;11.808;1181;1738
05091250;11.808;1181;1607
05072150;11.808;1181;1690
05110303;11.808;1181;1672
05060835;11.808;1181;1326
05110438;11.808;1181;1659
05041018;11.808;1181;1291
05041050;11.808;1181;1281
05010057;11.808;1181;1664
05051101;11.808;1181;1337
05100154;11.808;1181;1686
05062243;11.808;1181;1729
05150545;11.808;1181;1592
05081526;11.808;1181;1594
05070522;11.808;1181;1649
05112144;11.808;1181;1722
05040720;11.808;1181;1433
05040857;11.808;1181;1329
05081901;11.808;1181;1689
05051802;11.808;1181;1730
05150246;11.808;1181;1640
05111417;11.808;1181;1814
05102123;11.808;1181;1720
05050513;11.808;1181;1626
05012020;11.808;1181;1697
05131550;11.808;1181;1914
05140930;11.808;1181;1365
05041251;11.808;1181;1635
05140029;11.808;1181;1713
05042041;11.808;1181;1730
05070541;11.808;1181;1651
05081433;11.808;1181;1501
05011134;11.808;1181;1320
05151224;11.808;1181;1351
05041156;11.808;1181;1285
05121715;11.808;1181;1735
05081110;11.808;1181;1329
05061811;11.808;1181;1750
05081151;11.808;1181;1317
05011611;11.808;1181;1628
05140712;11.808;1181;1534
05090657;11.808;1181;1447
05132213;11.808;1181;1721
05011039;11.808;1181;1313
05051005;11.808;1181;1289
05121814;11.808;1181;1734
05032339;11.808;1181;1714
05051456;11.808;1181;1805
05122137;11.808;1181;1728
05091203;11.808;1181;1440
05121440;11.808;1181;1855
05080604;11.808;1181;1606
05071044;11.808;1181;1362
05142243;11.808;1181;1712
05080346;11.808;1181;1615
05051020;11.808;1181;1289
05070009;11.808;1181;1716
05030036;11.808;1181;1713
05071933;11.808;1181;1716
05111720;11.808;1181;1753
05050022;11.808;1181;1731
05020817;11.808;1181;1294
05121015;11.808;1181;1288
05010214;11.808;1181;1639
05101707;11.808;1181;1766
05020605;11.808;1181;1583
05061151;11.808;1181;1306
05101156;11.808;1181;1309
05132122;11.808;1181;1724
05100605;11.808;1181;1577
05041423;11.808;1181;1839
05082252;11.808;1181;1645
05081321;11.808;1181;1464
05061121;11.808;1181;1294
05100851;11.808;1181;1328
05100459;11.808;1181;1656
05122307;11.808;1181;1710
05072132;11.808;1181;1716
05132157;11.808;1181;1739
05142234;11.808;1181;1695
05062108;11.808;1181;1742
05150627;11.808;1181;1589
05101319;11.808;1181;1671
05011835;11.808;1181;1667
05080656;11.808;1181;1543
05031309;11.808;1181;1673
05131721;11.808;1181;1746
05081719;11.808;1181;1642
05111010;11.808;1181;1293
05010303;11.808;1181;1636
05010217;11.808;1181;1635
05150359;11.808;1181;1647
05052227;11.808;1181;1698
05121140;11.808;1181;1285
05041307;11.808;1181;1656
05032337;11.808;1181;1713
05010758;11.808;1181;1474
05110100;11.808;1181;1687
05141908;11.808;1181;1708
05071116;11.808;1181;1376
05040059;11.808;1181;1735
05150443;11.808;1181;1626
05072148;11.808;1181;1692
05101134;11.808;1181;1305
05050141;11.808;1181;1703
05011519;11.808;1181;1647
05121612;11.808;1181;1801
05040324;11.808;1181;1657
05080015;11.808;1181;1686
05061733;11.808;1181;1731
05090057;11.808;1181;1647
05110312;11.808;1181;1659
05071242;11.808;1181;1596
05020723;11.808;1181;1387
05142247;11.808;1181;1713
05101748;11.808;1181;1728
05060850;11.808;1181;1364
05021742;11.808;1181;1725
05150835;11.808;1181;1398
05031915;11.808;1181;1743
05051144;11.808;1181;1360
05072017;11.808;1181;1746
05010454;11.808;1181;1609
05071244;11.808;1181;1597
05040523;11.808;1181;1618
05022042;11.808;1181;1728
05050031;11.808;1181;1701
05121535;11.808;1181;1921
05100648;11.808;1181;1577
05102048;11.808;1181;1721
05022216;11.808;1181;1730
05141706;11.808;1181;1696
05110143;11.808;1181;1700
05111947;11.808;1181;1746
05051600;11.808;1181;1848
05071107;11.808;1181;1340
05020949;11.808;1181;1284
05091208;11.808;1181;1430
05010108;11.808;1181;1664
05111437;11.808;1181;1908
05090518;11.808;1181;1608
05060114;11.808;1181;1671
05021913;11.808;1181;1756
05042356;11.808;1181;1693
05010512;11.808;1181;1616
05130253;11.808;1181;1686
05150603;11.808;1181;1586
05082341;11.808;1181;1665
05091528;11.808;1181;1949
05031118;11.808;1181;1399
05030543;11.808;1181;1616
05111534;11.808;1181;1908
05052031;11.808;1181;1761
05101752;11.808;1181;1754
05150616;11.808;1181;1580
05141427;11.808;1181;1623
05041521;11.808;1181;1920
05111128;11.808;1181;1333
05091815;11.808;1181;1713
05041352;11.808;1181;1750
04301758;11.808;1181;1765
05031414;11.808;1181;1814
05011532;11.808;1181;1649
05071215;11.808;1181;1361
05110149;11.808;1181;1790
05150333;11.808;1181;1662
05120114;11.808;1181;1712
05040605;11.808;1181;1589
05141902;11.808;1181;1729
05030053;11.808;1181;1726
05021045;11.808;1181;1297
05111538;11.808;1181;1939
05020925;11.808;1181;1287
05082137;11.808;1181;1672
05041623;11.808;1181;1802
05140801;11.808;1181;1469
05030824;11.808;1181;1349
05091159;11.808;1181;1429
05062320;11.808;1181;1709
05121559;11.808;1181;1890
05100322;11.808;1181;1723
05011234;11.808;1181;1326
05031324;11.808;1181;1715
05040414;11.808;1181;1700
05060057;11.808;1181;1703
05030708;11.808;1181;1356
05132059;11.808;1181;1745
05080400;11.808;1181;1631
05111718;11.808;1181;1760
05082135;11.808;1181;1666
05140647;11.808;1181;1575
05071800;11.808;1181;1710
05071118;11.808;1181;1382
05112132;11.808;1181;1731
05061746;11.808;1181;1736
05142023;11.808;1181;1691
05011605;11.808;1181;1636
05011653;11.808;1181;1626
05060503;11.808;1181;1641
05141744;11.808;1181;1698
05110504;11.808;1181;1657
05120646;11.808;1181;1500
05120834;11.808;1181;1360
05101549;11.808;1181;1873
05070338;11.808;1181;1737
05140826;11.808;1181;1438
05120245;11.808;1181;1698
05042239;11.808;1181;1717
05070510;11.808;1181;1654
05101709;11.808;1181;1736
05141909;11.808;1181;1707
05090840;11.808;1181;1300
05041410;11.808;1181;1802
05042017;11.808;1181;1727
05030408;11.808;1181;1663
05111809;11.808;1181;1746
05030351;11.808;1181;1661
05090900;11.808;1181;1293
05150220;11.808;1181;1646
05060951;11.808;1181;1301
05110204;11.808;1181;1688
05040046;11.808;1181;1693
05062157;11.808;1181;1727
05102240;11.808;1181;1717
05020203;11.808;1181;1638
05050033;11.808;1181;1686
05130840;11.808;1181;1348
05150836;11.808;1181;1370
05071607;11.808;1181;1683
05010145;11.808;1181;1673
04302223;11.808;1181;1696
05010319;11.808;1181;1644
05040527;11.808;1181;1611
05111143;11.808;1181;1303
05100815;11.808;1181;1355
05021405;11.808;1181;1828
05021604;11.808;1181;1922
05030131;11.808;1181;1699
05091805;11.808;1181;1708
05101830;11.808;1181;1749
05032030;11.808;1181;1746
05080641;11.808;1181;1570
05142105;11.808;1181;1725
05111206;11.808;1181;1288
05081059;11.808;1181;1343
05121910;11.808;1181;1739
05020609;11.808;1181;1581
05102241;11.808;1181;1717
05080154;11.808;1181;1666
05010431;11.808;1181;1621
05070204;11.808;1181;1715
05140140;11.808;1181;1689
05102136;11.808;1181;1700
05090151;11.808;1181;1669
05140932;11.808;1181;1365
05141233;11.808;1181;1415
05041144;11.808;1181;1296
05010724;11.808;1181;1417
05041336;11.808;1181;1762
05050005;11.808;1181;1702
05060854;11.808;1181;1358
05142317;11.808;1181;1715
05150146;11.808;1181;1650
05022353;11.808;1181;1707
05122120;11.808;1181;1728
05130506;11.808;1181;1650
05092124;11.808;1181;1733
05121118;11.808;1181;1279
04301926;11.808;1181;1706
05081809;11.808;1181;1652
05021639;11.808;1181;1835
05080217;11.808;1181;1636
05131258;11.808;1181;1652
05101626;11.808;1181;1780
05070300;11.808;1181;1688
05041704;11.808;1181;1719
05010737;11.808;1181;1430
05101219;11.808;1181;1373
05031542;11.808;1181;1935
05102029;11.808;1181;1714
05121819;11.808;1181;1720
05050529;11.808;1181;1641
05142006;11.808;1181;1699
05031751;11.808;1181;1731
05142202;11.808;1181;1711
05031706;11.808;1181;1706
05070941;11.808;1181;1324
05042140;11.808;1181;1698
04302046;11.808;1181;1688
05051834;11.808;1181;1747
05150516;11.808;1181;1608
05091040;11.808;1181;1282
05122056;11.808;1181;1723
05011549;11.808;1181;1625
05070500;11.808;1181;1646
05051615;11.808;1181;1775
05121454;11.808;1181;1854
05051329;11.808;1181;1695
05150644;11.808;1181;1569
05070324;11.808;1181;1784
05091624;11.808;1181;1788
05080133;11.808;1181;1661
05052141;11.808;1181;1700
05071432;11.808;1181;1631
05020947;11.808;1181;1283
05032317;11.808;1181;1737
05140514;11.808;1181;1644
05042322;11.808;1181;1725
05060102;11.808;1181;1697
05021930;11.808;1181;1735
05102116;11.808;1181;1736
05012152;11.808;1181;1712
05090044;11.808;1181;1673
05140815;11.808;1181;1406
05090946;11.808;1181;1306
05141040;11.808;1181;1306
05011642;11.808;1181;1619
05081833;11.808;1181;1655
05031102;11.808;1181;1319
05020131;11.808;1181;1669
05041539;11.808;1181;1828
05071915;11.808;1181;1702
05021224;11.808;1181;1480
05151410;11.808;1181;1593
05020855;11.808;1181;1288
05091316;11.808;1181;1673
05121402;11.808;1181;1805
05110829;11.808;1181;1308
05031946;11.808;1181;1750
05031932;11.808;1181;1744
05090240;11.808;1181;1677
05110804;11.808;1181;1315
05142021;11.808;1181;1709
05071333;11.808;1181;1623
05120049;11.808;1181;1754
05111046;11.808;1181;1316
05131538;11.808;1181;1948
05140436;11.808;1181;1661
04302143;11.808;1181;1706
05131157;11.808;1181;1383
05102153;11.808;1181;1756
05060715;11.808;1181;1409
05100513;11.808;1181;1637
05071043;11.808;1181;1362
05121055;11.808;1181;1337
05111410;11.808;1181;1855
05011706;11.808;1181;1627
05130832;11.808;1181;1321
05021426;11.808;1181;1851
05131430;11.808;1181;1883
05050313;11.808;1181;1681
05060329;11.808;1181;1681
05112118;11.808;1181;1718
05051427;11.808;1181;1789
05102225;11.808;1181;1696
05100503;11.808;1181;1624
05131837;11.808;1181;1730
05031012;11.808;1181;1301
05040039;11.808;1181;1693
05110102;11.808;1181;1688
05011104;11.808;1181;1301
05050255;11.808;1181;1674
05151214;11.808;1181;1346
05140507;11.808;1181;1647
05091303;11.808;1181;1662
05041815;11.808;1181;1706
05041903;11.808;1181;1687
05020551;11.808;1181;1582
05101939;11.808;1181;1737
05110010;11.808;1181;1700
04301734;11.808;1181;1677
05012118;11.808;1181;1700
05061921;11.808;1181;1779
05150016;11.808;1181;1712
05071003;11.808;1181;1377
05071557;11.808;1181;1691
05032332;11.808;1181;1710
05101528;11.808;1181;1840
05061107;11.808;1181;1299
05091308;11.808;1181;1663
05031426;11.808;1181;1827
05102258;11.808;1181;1756
05121616;11.808;1181;1800
05010253;11.808;1181;1636
05150402;11.808;1181;1646
05041621;11.808;1181;1806
05121813;11.808;1181;1734
05090236;11.808;1181;1676
05071939;11.808;1181;1706
05060005;11.808;1181;1694
05010817;11.808;1181;1484
05100752;11.808;1181;1337
05101205;11.808;1181;1362
05070519;11.808;1181;1649
05140846;11.808;1181;1329
05080514;11.808;1181;1603
05140732;11.808;1181;1477
05102103;11.808;1181;1735
05150529;11.808;1181;1591
05090030;11.808;1181;1647
05101649;11.808;1181;1761
05142256;11.808;1181;1686
05102043;11.808;1181;1706
05100326;11.808;1181;1707
05132139;11.808;1181;1769
05091859;11.808;1181;1708
05032319;11.808;1181;1728
05121100;11.808;1181;1323
05021205;11.808;1181;1406
05080440;11.808;1181;1638
05020535;11.808;1181;1593
05080704;11.808;1181;1527
05081538;11.808;1181;1629
05071514;11.808;1181;1641
05092324;11.808;1181;1757
05050113;11.808;1181;1695
05121030;11.808;1181;1287
05050325;11.808;1181;1672
05151039;11.808;1181;1317
05041847;11.808;1181;1695
05010942;11.808;1181;1310
05101032;11.808;1181;1301
05051201;11.808;1181;1331
05130333;11.808;1181;1706
05091057;11.808;1181;1283
05111813;11.808;1181;1748
05120409;11.808;1181;1683
05092015;11.808;1181;1741
04301915;11.808;1181;1735
05092112;11.808;1181;1703
05031017;11.808;1181;1302
05022050;11.808;1181;1717
05111706;11.808;1181;1788
05050938;11.808;1181;1321
05031936;11.808;1181;1752
05111940;11.808;1181;1773
05130125;11.808;1181;1684
05111958;11.808;1181;1741
05011710;11.808;1181;1627
05051032;11.808;1181;1287
05031900;11.808;1181;1705
05100946;11.808;1181;1332
05061514;11.808;1181;1854
05030617;11.808;1181;1578
05011626;11.808;1181;1636
05040214;11.808;1181;1685
05021703;11.808;1181;1766
05031828;11.808;1181;1701
05080429;11.808;1181;1645
05140959;11.808;1181;1333
05111026;11.808;1181;1325
05091657;11.808;1181;1743
05121023;11.808;1181;1287
05060152;11.808;1181;1720
05080751;11.808;1181;1394
05061117;11.808;1181;1312
05151456;11.808;1181;1595
05121652;11.808;1181;1745
05121756;11.808;1181;1761
05072248;11.808;1181;1721
05032152;11.808;1181;1723
05011126;11.808;1181;1309
05081025;11.808;1181;1317
05131912;11.808;1181;1718
05030241;11.808;1181;1671
05032236;11.808;1181;1717
05122327;11.808;1181;1676
05101416;11.808;1181;1784
05101321;11.808;1181;1664
05090808;11.808;1181;1364
05011059;11.808;1181;1301
05111721;11.808;1181;1750
05011747;11.808;1181;1648
05011600;11.808;1181;1641
05080201;11.808;1181;1659
05020957;11.808;1181;1303
05102031;11.808;1181;1714
05130339;11.808;1181;1694
05010802;11.808;1181;1453
05060023;11.808;1181;1699
05150702;11.808;1181;1548
05111805;11.808;1181;1780
05151450;11.808;1181;1598
05070548;11.808;1181;1639
05110331;11.808;1181;1655
05021013;11.808;1181;1291
05011145;11.808;1181;1354
05110601;11.808;1181;1599
05150401;11.808;1181;1646
05092105;11.808;1181;1701
05120542;11.808;1181;1610
05080007;11.808;1181;1682
05130656;11.808;1181;1499
05061709;11.808;1181;1735
05100742;11.808;1181;1343
05050239;11.808;1181;1667
05042110;11.808;1181;1734
04302036;11.808;1181;1686
05151157;11.808;1181;1340
05041857;11.808;1181;1696
05150409;11.808;1181;1644
05141857;11.808;1181;1706
05090353;11.808;1181;1665
05071749;11.808;1181;1703
05102314;11.808;1181;1752
05101731;11.808;1181;1738
05051318;11.808;1181;1661
05130711;11.808;1181;1526
05080805;11.808;1181;1384
05080741;11.808;1181;1384
05051837;11.808;1181;1736
05061553;11.808;1181;1887
05070558;11.808;1181;1619
05080202;11.808;1181;1659
05110815;11.808;1181;1340
05120317;11.808;1181;1695
05101942;11.808;1181;1729
05050211;11.808;1181;1682
05111024;11.808;1181;1305
05150353;11.808;1181;1642
05111436;11.808;1181;1906
05012205;11.808;1181;1707
05101633;11.808;1181;1786
05081127;11.808;1181;1301
05051159;11.808;1181;1347
05121610;11.808;1181;1827
05021616;11.808;1181;1864
05091025;11.808;1181;1286
05062104;11.808;1181;1742
05011826;11.808;1181;1675
05010642;11.808;1181;1570
05070122;11.808;1181;1723
04301831;11.808;1181;1750
05041353;11.808;1181;1772
05090022;11.808;1181;1654
05101607;11.808;1181;1769
05110858;11.808;1181;1382
05150509;11.808;1181;1623
05070904;11.808;1181;1372
05141322;11.808;1181;1549
05102008;11.808;1181;1728
05150617;11.808;1181;1578
05012011;11.808;1181;1688
05020142;11.808;1181;1653
05072354;11.808;1181;1692
05041747;11.808;1181;1727
05102245;11.808;1181;1728
05021815;11.808;1181;1714
05101402;11.808;1181;1773
05141955;11.808;1181;1731
04301849;11.808;1181;1775
05150916;11.808;1181;1362
05112021;11.808;1181;1724
05040104;11.808;1181;1704
05150810;11.808;1181;1369
05080132;11.808;1181;1660
05102353;11.808;1181;1676
05121854;11.808;1181;1717
05131913;11.808;1181;1704
05120349;11.808;1181;1683
05130202;11.808;1181;1699
05080504;11.808;1181;1624
05102324;11.808;1181;1716
05082000;11.808;1181;1695
05091955;11.808;1181;1741
05080209;11.808;1181;1636
05081509;11.808;1181;1587
05062221;11.808;1181;1728
05130714;11.808;1181;1546
05072208;11.808;1181;1727
05092054;11.808;1181;1740
05092309;11.808;1181;1734
05020613;11.808;1181;1576
05051550;11.808;1181;1878
05031025;11.808;1181;1302
05030453;11.808;1181;1653
05030555;11.808;1181;1592
05150031;11.808;1181;1700
05100205;11.808;1181;1682
05121702;11.808;1181;1745
