Fecha Hora;distancia;Valor Minimo;Valor Estimado
05181419;3.01;95;97
05212233;3.01;95;95
05181358;3.01;95;101
05191824;3.01;95;101
05160509;3.01;95;95
05161826;3.01;95;101
05210315;3.01;95;98
05201750;3.01;95;103
05162339;3.01;95;95
05180711;3.01;95;96
05210501;3.01;95;98
05170216;3.01;95;96
05211231;3.01;95;95
05211232;3.01;95;95
05211116;3.01;95;100
05160407;3.01;95;95
05201727;3.01;95;100
05211128;3.01;95;97
05171827;3.01;95;102
05200243;3.01;95;95
05171352;3.01;95;99
05171509;3.01;95;99
05191536;3.01;95;101
05161958;3.01;95;100
05171057;3.01;95;95
05151823;3.01;95;95
05211223;3.01;95;98
05200305;3.01;95;96
05192258;3.01;95;103
05160300;3.01;95;97
05211152;3.01;95;97
05170947;3.01;95;96
05202258;3.01;95;96
05161832;3.01;95;95
05170514;3.01;95;102
05161515;3.01;95;95
05172038;3.01;95;95
05170320;3.01;95;98
05191745;3.01;95;101
05201824;3.01;95;95
05191821;3.01;95;98
05160350;3.01;95;95
05170821;3.01;95;99
05172125;3.01;95;95
05152151;3.01;95;105
05201530;3.01;95;100
05210007;3.01;95;95
05211721;3.01;95;95
05191434;3.01;95;95
05161504;3.01;95;99
05190044;3.01;95;95
05200130;3.01;95;95
05170136;3.01;95;95
05191229;3.01;95;98
05170332;3.01;95;104
05160708;3.01;95;95
05151603;3.01;95;101
05180019;3.01;95;95
05170832;3.01;95;104
05190432;3.01;95;97
05200102;3.01;95;95
05161943;3.01;95;99
05191304;3.01;95;101
05210759;3.01;95;95
05171201;3.01;95;95
05190958;3.01;95;95
05180829;3.01;95;96
05191327;3.01;95;100
05200428;3.01;95;95
05210318;3.01;95;98
05171530;3.01;95;95
05212303;3.01;95;95
05181701;3.01;95;102
05210707;3.01;95;95
05211019;3.01;95;98
05181709;3.01;95;95
05181414;3.01;95;101
05170943;3.01;95;95
05181359;3.01;95;114
05211850;3.01;95;103
05181458;3.01;95;98
05211615;3.01;95;95
05180703;3.01;95;101
05191427;3.01;95;95
05160105;3.01;95;95
05202004;3.01;95;99
05201310;3.01;95;112
05211318;3.01;95;95
05171738;3.01;95;99
05180434;3.01;95;97
05190650;3.01;95;103
05172227;3.01;95;97
05172237;3.01;95;95
05212217;3.01;95;95
05200731;3.01;95;103
05190743;3.01;95;108
05181356;3.01;95;101
05180629;3.01;95;95
05190642;3.01;95;95
05171144;3.01;95;96
05152223;3.01;95;97
05181717;3.01;95;105
05181712;3.01;95;97
05181158;3.01;95;95
05191149;3.01;95;103
05172120;3.01;95;103
05172322;3.01;95;95
05161251;3.01;95;97
05191051;3.01;95;99
05170545;3.01;95;98
05211412;3.01;95;95
05152157;3.01;95;98
05160515;3.01;95;95
05190716;3.01;95;95
05200053;3.01;95;98
05182126;3.01;95;97
05162137;3.01;95;101
05171809;3.01;95;95
05202017;3.01;95;101
05170059;3.01;95;101
05190223;3.01;95;99
05172225;3.01;95;98
05211201;3.01;95;96
05201339;3.01;95;99
05152001;3.01;95;95
05160458;3.01;95;96
05201538;3.01;95;102
05162333;3.01;95;100
05170500;3.01;95;98
05181722;3.01;95;102
05190201;3.01;95;95
05202022;3.01;95;95
05210906;3.01;95;100
05210054;3.01;95;95
05160612;3.01;95;95
05190800;3.01;95;95
05190430;3.01;95;105
05211328;3.01;95;95
05161609;3.01;95;104
05181052;3.01;95;97
05190116;3.01;95;95
05161842;3.01;95;98
05160516;3.01;95;95
05162056;3.01;95;103
05200206;3.01;95;97
05181531;3.01;95;98
05180930;3.01;95;97
05182254;3.01;95;106
05190930;3.01;95;95
05210428;3.01;95;95
05190748;3.01;95;98
05180824;3.01;95;96
05181959;3.01;95;95
05181707;3.01;95;95
05180417;3.01;95;95
05180205;3.01;95;99
05182143;3.01;95;116
05152339;3.01;95;95
05171357;3.01;95;101
05160839;3.01;95;98
05191831;3.01;95;98
05202044;3.01;95;106
05161117;3.01;95;99
05151618;3.01;95;98
05181335;3.01;95;98
05190039;3.01;95;95
05162029;3.01;95;96
05200339;3.01;95;95
05162018;3.01;95;102
05210141;3.01;95;96
05171315;3.01;95;96
05210338;3.01;95;99
05191203;3.01;95;98
05171722;3.01;95;96
05182013;3.01;95;101
05210801;3.01;95;95
05181554;3.01;95;100
05170532;3.01;95;95
05181650;3.01;95;98
05161554;3.01;95;99
05211305;3.01;95;95
05210536;3.01;95;96
05200208;3.01;95;95
05170148;3.01;95;95
05161304;3.01;95;95
05160806;3.01;95;97
05210046;3.01;95;97
05200620;3.01;95;97
05171538;3.01;95;95
05210918;3.01;95;95
05170232;3.01;95;95
05211119;3.01;95;99
05190052;3.01;95;95
05210202;3.01;95;95
05201900;3.01;95;97
05170135;3.01;95;95
05190040;3.01;95;95
05181747;3.01;95;95
05180409;3.01;95;95
05191858;3.01;95;99
05210205;3.01;95;95
05190710;3.01;95;97
05211658;3.01;95;100
05151617;3.01;95;98
05210500;3.01;95;97
05180755;3.01;95;96
05180838;3.01;95;95
05151808;3.01;95;96
05160704;3.01;95;95
05161230;3.01;95;97
05160209;3.01;95;98
05210626;3.01;95;102
05171940;3.01;95;98
05191130;3.01;95;102
05201633;3.01;95;104
05171019;3.01;95;95
05161752;3.01;95;95
05190825;3.01;95;100
05161219;3.01;95;97
05161318;3.01;95;95
05191056;3.01;95;95
05170934;3.01;95;95
05190507;3.01;95;97
05202039;3.01;95;103
05200622;3.01;95;99
05181744;3.01;95;95
05190955;3.01;95;95
05201629;3.01;95;101
05181154;3.01;95;95
05200129;3.01;95;102
05151619;3.01;95;98
05152203;3.01;95;95
05170327;3.01;95;99
05200218;3.01;95;95
05200454;3.01;95;95
05172139;3.01;95;95
05200951;3.01;95;95
05162153;3.01;95;95
05190706;3.01;95;98
05171855;3.01;95;98
05181420;3.01;95;95
05180938;3.01;95;97
05190511;3.01;95;97
05200823;3.01;95;99
05160339;3.01;95;97
05191520;3.01;95;99
05211959;3.01;95;96
05180903;3.01;95;99
05171618;3.01;95;95
05181642;3.01;95;106
05210430;3.01;95;95
05160113;3.01;95;96
05180728;3.01;95;95
05160327;3.01;95;100
05161353;3.01;95;96
05190331;3.01;95;105
05181622;3.01;95;102
05182132;3.01;95;99
05161226;3.01;95;97
05191807;3.01;95;98
05181209;3.01;95;96
05191401;3.01;95;97
05181930;3.01;95;97
05200026;3.01;95;100
05190353;3.01;95;102
05160619;3.01;95;98
05162317;3.01;95;95
05180135;3.01;95;97
05172030;3.01;95;95
05210727;3.01;95;97
05210910;3.01;95;99
05171811;3.01;95;97
05160654;3.01;95;97
05190438;3.01;95;95
05200252;3.01;95;98
05161701;3.01;95;98
05211810;3.01;95;95
05170238;3.01;95;98
05200154;3.01;95;98
05201250;3.01;95;95
05171814;3.01;95;99
05191857;3.01;95;99
05161422;3.01;95;95
05160600;3.01;95;95
05191026;3.01;95;96
05210236;3.01;95;95
05181640;3.01;95;103
05182232;3.01;95;95
05212049;3.01;95;95
05191207;3.01;95;100
05181523;3.01;95;95
05180147;3.01;95;95
05181340;3.01;95;95
05190936;3.01;95;95
05161011;3.01;95;98
05200416;3.01;95;95
05182310;3.01;95;99
05200248;3.01;95;95
05162358;3.01;95;95
05172105;3.01;95;95
05202103;3.01;95;95
05161037;3.01;95;95
05171226;3.01;95;96
05160602;3.01;95;95
05161720;3.01;95;95
05202015;3.01;95;101
05191944;3.01;95;104
05170316;3.01;95;96
05181842;3.01;95;97
05161031;3.01;95;97
05210200;3.01;95;99
05160314;3.01;95;95
05180400;3.01;95;95
05160039;3.01;95;95
05191243;3.01;95;98
05211413;3.01;95;95
05211910;3.01;95;95
05171455;3.01;95;100
05162141;3.01;95;102
05171029;3.01;95;96
05191830;3.01;95;98
05201954;3.01;95;100
05192028;3.01;95;96
05182043;3.01;95;103
05160454;3.01;95;95
05200116;3.01;95;95
05210528;3.01;95;95
05171807;3.01;95;95
05171857;3.01;95;97
05201202;3.01;95;103
05212158;3.01;95;98
05192032;3.01;95;97
05181637;3.01;95;101
05191015;3.01;95;99
05181839;3.01;95;101
05152215;3.01;95;95
05171505;3.01;95;96
05161704;3.01;95;97
05191817;3.01;95;100
05200404;3.01;95;105
05181219;3.01;95;100
05160249;3.01;95;95
05212232;3.01;95;95
05170523;3.01;95;95
05191706;3.01;95;97
05190534;3.01;95;95
05200122;3.01;95;100
05200830;3.01;95;97
05180413;3.01;95;95
05201356;3.01;95;95
05160443;3.01;95;102
05180056;3.01;95;95
05171102;3.01;95;95
05162002;3.01;95;98
05151944;3.01;95;95
05200503;3.01;95;100
05180702;3.01;95;99
05201603;3.01;95;95
05211617;3.01;95;95
05161347;3.01;95;95
05201608;3.01;95;99
05202036;3.01;95;95
05161145;3.01;95;98
05171503;3.01;95;95
05210713;3.01;95;95
05170237;3.01;95;98
05191908;3.01;95;98
05160919;3.01;95;95
05161020;3.01;95;96
05181507;3.01;95;99
05180310;3.01;95;96
05160120;3.01;95;95
05171755;3.01;95;99
05210002;3.01;95;95
05180426;3.01;95;98
05190920;3.01;95;109
05171325;3.01;95;96
05161852;3.01;95;95
05162057;3.01;95;103
05201708;3.01;95;97
05152158;3.01;95;98
05190347;3.01;95;106
05201441;3.01;95;95
05161207;3.01;95;97
05181621;3.01;95;102
05211805;3.01;95;98
05191755;3.01;95;98
05210130;3.01;95;98
05160658;3.01;95;101
05190433;3.01;95;97
05211814;3.01;95;95
05190634;3.01;95;95
05151821;3.01;95;95
05190729;3.01;95;103
05160954;3.01;95;98
05170538;3.01;95;98
05200319;3.01;95;96
05200209;3.01;95;95
05201500;3.01;95;100
05172004;3.01;95;97
05160325;3.01;95;100
05200546;3.01;95;95
05152331;3.01;95;102
05211504;3.01;95;99
05202117;3.01;95;100
05190112;3.01;95;95
05200548;3.01;95;95
05180813;3.01;95;97
05190024;3.01;95;95
05181433;3.01;95;103
05190824;3.01;95;95
05161633;3.01;95;100
05200958;3.01;95;101
05171650;3.01;95;103
05201017;3.01;95;96
05172255;3.01;95;96
05182051;3.01;95;100
05211448;3.01;95;95
05200940;3.01;95;98
05170618;3.01;95;100
05170209;3.01;95;98
05201327;3.01;95;97
05202150;3.01;95;95
05170849;3.01;95;96
05210331;3.01;95;100
05200258;3.01;95;96
05180912;3.01;95;95
05201108;3.01;95;105
05211833;3.01;95;96
05190859;3.01;95;98
05162203;3.01;95;96
05190015;3.01;95;95
05181957;3.01;95;95
05151559;3.01;95;103
05212054;3.01;95;95
05212011;3.01;95;95
05191547;3.01;95;98
05160157;3.01;95;95
05211433;3.01;95;95
05171127;3.01;95;95
05201427;3.01;95;101
05171036;3.01;95;96
05191122;3.01;95;95
05211514;3.01;95;102
05210852;3.01;95;95
05202308;3.01;95;96
05162326;3.01;95;97
05180830;3.01;95;95
05200054;3.01;95;98
05170254;3.01;95;109
05171518;3.01;95;95
05180203;3.01;95;96
05170050;3.01;95;100
05190603;3.01;95;95
05201732;3.01;95;98
05181452;3.01;95;98
05211106;3.01;95;103
05180530;3.01;95;95
05180818;3.01;95;95
05211030;3.01;95;96
05192329;3.01;95;106
05210836;3.01;95;95
05171216;3.01;95;104
05200035;3.01;95;95
05210059;3.01;95;95
05172249;3.01;95;95
05160013;3.01;95;95
05181657;3.01;95;100
05171639;3.01;95;96
05170623;3.01;95;96
05172353;3.01;95;97
05172352;3.01;95;97
05200733;3.01;95;95
05162143;3.01;95;95
05200005;3.01;95;99
05170823;3.01;95;99
05180508;3.01;95;97
05181239;3.01;95;95
05211926;3.01;95;97
05160709;3.01;95;95
05211645;3.01;95;95
05211203;3.01;95;96
05211118;3.01;95;99
05180329;3.01;95;95
05170845;3.01;95;97
05202148;3.01;95;95
05161121;3.01;95;95
05211218;3.01;95;99
05172147;3.01;95;95
05201814;3.01;95;97
05171003;3.01;95;95
05160741;3.01;95;95
05181758;3.01;95;95
05181349;3.01;95;97
05171132;3.01;95;98
05191436;3.01;95;95
05151628;3.01;95;95
05200533;3.01;95;99
05181805;3.01;95;100
05200119;3.01;95;96
05160211;3.01;95;99
05201419;3.01;95;96
05170727;3.01;95;95
05192116;3.01;95;95
05210711;3.01;95;95
05151810;3.01;95;95
05170509;3.01;95;102
05210133;3.01;95;95
05212240;3.01;95;101
05200308;3.01;95;101
05190421;3.01;95;103
05180638;3.01;95;96
05171943;3.01;95;96
05182223;3.01;95;98
05201336;3.01;95;95
05180108;3.01;95;105
05190954;3.01;95;95
05161034;3.01;95;95
05181615;3.01;95;97
05191055;3.01;95;95
05181304;3.01;95;95
05181336;3.01;95;98
05191630;3.01;95;99
05180537;3.01;95;98
05200044;3.01;95;100
05161248;3.01;95;95
05212034;3.01;95;95
05210732;3.01;95;101
05161455;3.01;95;99
05182004;3.01;95;98
05200649;3.01;95;95
05200251;3.01;95;98
05201319;3.01;95;95
05180101;3.01;95;100
05170515;3.01;95;109
05160028;3.01;95;95
05161105;3.01;95;95
05180933;3.01;95;95
05151802;3.01;95;95
05162123;3.01;95;95
05180640;3.01;95;96
05162236;3.01;95;95
05170038;3.01;95;99
05170758;3.01;95;96
05160156;3.01;95;95
05182316;3.01;95;95
05180941;3.01;95;96
05201836;3.01;95;95
05191657;3.01;95;95
05201430;3.01;95;101
05210712;3.01;95;95
05191750;3.01;95;101
05172115;3.01;95;95
05190608;3.01;95;97
05190649;3.01;95;103
05181045;3.01;95;96
05182357;3.01;95;102
05171829;3.01;95;102
05161032;3.01;95;97
05160739;3.01;95;95
05170111;3.01;95;97
05211400;3.01;95;96
05172212;3.01;95;95
05210547;3.01;95;96
05171713;3.01;95;98
05201153;3.01;95;97
05201927;3.01;95;99
05171131;3.01;95;96
05190621;3.01;95;99
05191225;3.01;95;98
05200230;3.01;95;103
05192314;3.01;95;98
05191803;3.01;95;95
05160225;3.01;95;99
05160001;3.01;95;101
05171556;3.01;95;97
05191001;3.01;95;96
05191533;3.01;95;101
05191227;3.01;95;98
05201738;3.01;95;95
05192135;3.01;95;97
05151907;3.01;95;95
05170907;3.01;95;95
05190724;3.01;95;98
05181409;3.01;95;95
05180322;3.01;95;95
05172158;3.01;95;98
05160718;3.01;95;95
05170939;3.01;95;97
05211319;3.01;95;95
05201034;3.01;95;96
05161533;3.01;95;96
05170930;3.01;95;96
05182130;3.01;95;99
05200856;3.01;95;95
05190810;3.01;95;95
05170220;3.01;95;98
05170130;3.01;95;99
05181236;3.01;95;99
05211802;3.01;95;98
05192323;3.01;95;100
05181733;3.01;95;101
05211515;3.01;95;102
05171245;3.01;95;100
05160258;3.01;95;98
05162327;3.01;95;97
05182154;3.01;95;97
05200431;3.01;95;97
05180857;3.01;95;104
05181103;3.01;95;95
05161222;3.01;95;95
05201429;3.01;95;101
05162046;3.01;95;99
05161844;3.01;95;98
05200358;3.01;95;105
05181030;3.01;95;95
05211315;3.01;95;95
05180433;3.01;95;101
05190536;3.01;95;95
05201604;3.01;95;96
05151816;3.01;95;95
05182340;3.01;95;98
05170354;3.01;95;95
05172103;3.01;95;95
05162019;3.01;95;100
05170336;3.01;95;96
05200344;3.01;95;105
05180656;3.01;95;99
05212210;3.01;95;100
05211541;3.01;95;95
05182331;3.01;95;95
05191904;3.01;95;103
05180343;3.01;95;95
05200030;3.01;95;98
05202153;3.01;95;97
05210437;3.01;95;95
05201540;3.01;95;98
05171045;3.01;95;95
05161104;3.01;95;95
05180405;3.01;95;95
05211258;3.01;95;95
05190315;3.01;95;104
05172100;3.01;95;96
05171141;3.01;95;99
05200312;3.01;95;98
05191022;3.01;95;96
05210102;3.01;95;95
05170920;3.01;95;101
05170658;3.01;95;95
05210557;3.01;95;95
05160643;3.01;95;95
05170401;3.01;95;95
05161013;3.01;95;97
05170936;3.01;95;95
05201224;3.01;95;95
05161759;3.01;95;95
05211241;3.01;95;96
05191456;3.01;95;101
05171114;3.01;95;99
05191011;3.01;95;104
05190708;3.01;95;97
05170259;3.01;95;95
05170154;3.01;95;96
05180410;3.01;95;95
05170054;3.01;95;98
05171306;3.01;95;95
05161518;3.01;95;97
05180256;3.01;95;100
05202127;3.01;95;101
05170122;3.01;95;95
05181451;3.01;95;98
05211003;3.01;95;98
05190429;3.01;95;105
05162342;3.01;95;95
05210316;3.01;95;98
05202142;3.01;95;96
05172130;3.01;95;96
05160929;3.01;95;95
05201533;3.01;95;99
05200957;3.01;95;101
05211634;3.01;95;95
05190840;3.01;95;97
05201625;3.01;95;101
05210013;3.01;95;96
05191723;3.01;95;96
05200351;3.01;95;99
05210426;3.01;95;98
05181448;3.01;95;100
05191357;3.01;95;95
05210503;3.01;95;98
05161337;3.01;95;95
05200124;3.01;95;100
05201936;3.01;95;96
05171411;3.01;95;98
05171055;3.01;95;95
05192108;3.01;95;99
05161634;3.01;95;100
05160745;3.01;95;100
05160146;3.01;95;95
05170645;3.01;95;100
05212258;3.01;95;95
05171954;3.01;95;98
05200552;3.01;95;101
05180111;3.01;95;95
05190928;3.01;95;95
05171616;3.01;95;95
05180556;3.01;95;99
05160110;3.01;95;95
05180807;3.01;95;103
05170539;3.01;95;98
05160543;3.01;95;98
05180609;3.01;95;96
05161916;3.01;95;101
05200512;3.01;95;102
05210650;3.01;95;110
05210244;3.01;95;95
05161449;3.01;95;99
05172126;3.01;95;95
05161446;3.01;95;97
05211755;3.01;95;95
05161734;3.01;95;99
05210242;3.01;95;95
05170045;3.01;95;99
05160950;3.01;95;97
05181435;3.01;95;103
05191151;3.01;95;103
05160744;3.01;95;100
05181058;3.01;95;96
05160650;3.01;95;95
05210830;3.01;95;95
05190333;3.01;95;108
05161225;3.01;95;97
05191900;3.01;95;99
05162210;3.01;95;95
05161859;3.01;95;95
05151643;3.01;95;95
05161357;3.01;95;96
05191338;3.01;95;95
05180551;3.01;95;96
05192048;3.01;95;95
05192234;3.01;95;99
05160821;3.01;95;104
05201817;3.01;95;98
05190528;3.01;95;95
05151922;3.01;95;95
05152252;3.01;95;95
05201255;3.01;95;95
05201131;3.01;95;95
05170627;3.01;95;98
05160106;3.01;95;95
05152109;3.01;95;95
05200844;3.01;95;99
05161315;3.01;95;95
05171444;3.01;95;99
05160031;3.01;95;95
05191246;3.01;95;99
05171907;3.01;95;95
05190616;3.01;95;98
05161738;3.01;95;98
05160752;3.01;95;100
05170546;3.01;95;100
05161038;3.01;95;95
05171604;3.01;95;99
05190314;3.01;95;104
05200748;3.01;95;95
05161224;3.01;95;95
05162107;3.01;95;95
05211618;3.01;95;95
05160755;3.01;95;99
05210231;3.01;95;95
05151937;3.01;95;95
05161152;3.01;95;99
05181446;3.01;95;101
05151837;3.01;95;96
05210554;3.01;95;96
05191133;3.01;95;98
05161322;3.01;95;95
05161142;3.01;95;98
05210308;3.01;95;104
05180229;3.01;95;98
05161320;3.01;95;95
05181953;3.01;95;99
05172253;3.01;95;97
05172307;3.01;95;101
05191625;3.01;95;96
05191927;3.01;95;95
05162254;3.01;95;95
05170213;3.01;95;95
05190451;3.01;95;95
05160417;3.01;95;95
05191303;3.01;95;101
05151758;3.01;95;104
05211953;3.01;95;95
05160255;3.01;95;95
05181457;3.01;95;98
05212109;3.01;95;95
05200121;3.01;95;100
05180327;3.01;95;95
05161931;3.01;95;101
05190624;3.01;95;99
05190751;3.01;95;95
05180910;3.01;95;95
05191619;3.01;95;95
05160114;3.01;95;95
05151702;3.01;95;95
05151735;3.01;95;98
05211237;3.01;95;95
05190935;3.01;95;95
05180238;3.01;95;99
05211528;3.01;95;95
05190939;3.01;95;95
05182216;3.01;95;103
05180944;3.01;95;99
05191934;3.01;95;101
05160853;3.01;95;105
05181921;3.01;95;98
05191437;3.01;95;95
05162158;3.01;95;95
05200542;3.01;95;95
05170702;3.01;95;95
05211224;3.01;95;98
05181823;3.01;95;100
05210545;3.01;95;96
05170811;3.01;95;109
05201743;3.01;95;95
05200006;3.01;95;99
05160132;3.01;95;95
05191842;3.01;95;98
05192103;3.01;95;95
05201225;3.01;95;97
05171237;3.01;95;99
05191428;3.01;95;95
05180913;3.01;95;96
05190213;3.01;95;95
05152155;3.01;95;100
05190932;3.01;95;95
05180450;3.01;95;101
05192358;3.01;95;95
05160502;3.01;95;99
05152300;3.01;95;99
05201705;3.01;95;98
05210411;3.01;95;95
05201149;3.01;95;103
05201306;3.01;95;98
05180532;3.01;95;95
05160742;3.01;95;95
05170022;3.01;95;95
05201223;3.01;95;95
05191210;3.01;95;97
05212102;3.01;95;95
05210538;3.01;95;98
05190841;3.01;95;97
05190150;3.01;95;99
05171319;3.01;95;95
05181308;3.01;95;95
05201845;3.01;95;101
05181418;3.01;95;97
05170659;3.01;95;95
05161116;3.01;95;99
05181307;3.01;95;95
05190107;3.01;95;100
05211548;3.01;95;95
05181258;3.01;95;97
05210621;3.01;95;99
05190117;3.01;95;95
05190508;3.01;95;97
05190635;3.01;95;95
05171923;3.01;95;98
05171739;3.01;95;98
05170945;3.01;95;97
05160815;3.01;95;95
05160527;3.01;95;98
05171347;3.01;95;95
05211038;3.01;95;95
05211035;3.01;95;95
05170910;3.01;95;99
05202338;3.01;95;95
05181430;3.01;95;101
05181659;3.01;95;100
05202325;3.01;95;95
05181846;3.01;95;95
05180851;3.01;95;102
05160825;3.01;95;107
05180825;3.01;95;96
05191659;3.01;95;95
05211102;3.01;95;103
05190355;3.01;95;100
05211930;3.01;95;98
05160843;3.01;95;99
05170004;3.01;95;95
05171525;3.01;95;98
05161644;3.01;95;98
05190403;3.01;95;95
05202046;3.01;95;106
05180528;3.01;95;95
05151917;3.01;95;95
05161953;3.01;95;97
05181500;3.01;95;95
05161055;3.01;95;101
05151832;3.01;95;95
05210207;3.01;95;95
05201406;3.01;95;98
05180531;3.01;95;95
05180842;3.01;95;95
05201816;3.01;95;97
05191644;3.01;95;107
05201035;3.01;95;96
05200410;3.01;95;97
05200812;3.01;95;102
05192327;3.01;95;106
05191459;3.01;95;100
05211052;3.01;95;95
05171825;3.01;95;98
05210824;3.01;95;95
05171920;3.01;95;100
05171329;3.01;95;97
05192110;3.01;95;99
05161643;3.01;95;98
05152246;3.01;95;99
05172051;3.01;95;99
05182235;3.01;95;95
05191221;3.01;95;100
05190617;3.01;95;98
05180349;3.01;95;95
05180547;3.01;95;97
05202138;3.01;95;95
05210950;3.01;95;99
05190609;3.01;95;97
05210833;3.01;95;95
05200113;3.01;95;95
05170904;3.01;95;95
05202343;3.01;95;95
05170010;3.01;95;104
05161343;3.01;95;95
05180425;3.01;95;98
05170653;3.01;95;98
05181237;3.01;95;99
05170432;3.01;95;95
05190354;3.01;95;100
05211951;3.01;95;95
05160340;3.01;95;97
05191252;3.01;95;97
05151657;3.01;95;96
05170525;3.01;95;95
05190950;3.01;95;95
05212000;3.01;95;95
05210108;3.01;95;100
05191139;3.01;95;98
05160214;3.01;95;95
05210656;3.01;95;101
05152004;3.01;95;95
05160642;3.01;95;95
05191643;3.01;95;107
05172050;3.01;95;97
05191410;3.01;95;102
05211727;3.01;95;95
05170916;3.01;95;103
05190250;3.01;95;98
05171756;3.01;95;99
05212141;3.01;95;100
05172221;3.01;95;105
05161917;3.01;95;98
05211428;3.01;95;99
05162218;3.01;95;95
05171128;3.01;95;95
05170219;3.01;95;98
05212140;3.01;95;100
05192159;3.01;95;95
05181735;3.01;95;101
05211608;3.01;95;95
05191559;3.01;95;100
05171008;3.01;95;95
05170048;3.01;95;100
05200403;3.01;95;105
05181121;3.01;95;95
05201047;3.01;95;97
05201259;3.01;95;97
05192104;3.01;95;97
05211301;3.01;95;95
05210034;3.01;95;95
05171240;3.01;95;99
05151858;3.01;95;95
05211556;3.01;95;96
05210227;3.01;95;95
05211948;3.01;95;95
05152020;3.01;95;95
05190808;3.01;95;95
05161041;3.01;95;95
05211904;3.01;95;95
05161326;3.01;95;95
05211848;3.01;95;99
05201235;3.01;95;97
05162112;3.01;95;100
05211230;3.01;95;95
05210620;3.01;95;99
05161827;3.01;95;101
05162307;3.01;95;101
05201648;3.01;95;100
05170937;3.01;95;95
05182259;3.01;95;95
05170157;3.01;95;96
05192138;3.01;95;95
05170643;3.01;95;101
05200219;3.01;95;95
05211520;3.01;95;95
05192336;3.01;95;95
05200705;3.01;95;97
05210826;3.01;95;95
05200449;3.01;95;95
05180020;3.01;95;95
05210730;3.01;95;101
05190122;3.01;95;95
05201856;3.01;95;98
05181831;3.01;95;95
05200323;3.01;95;97
05171303;3.01;95;95
05201828;3.01;95;95
05201550;3.01;95;100
05151815;3.01;95;95
05171732;3.01;95;95
05151809;3.01;95;96
05210309;3.01;95;104
05161057;3.01;95;95
05171113;3.01;95;100
05170838;3.01;95;98
05212252;3.01;95;96
05202215;3.01;95;95
05171246;3.01;95;102
05191950;3.01;95;107
05152207;3.01;95;95
05161052;3.01;95;107
05171939;3.01;95;95
05210623;3.01;95;105
05161629;3.01;95;98
05201019;3.01;95;96
05190532;3.01;95;95
05201620;3.01;95;101
05151935;3.01;95;96
05172252;3.01;95;97
05211757;3.01;95;95
05210305;3.01;95;101
05171927;3.01;95;95
05151727;3.01;95;102
05211213;3.01;95;101
05170404;3.01;95;99
05161815;3.01;95;98
05181849;3.01;95;99
05161154;3.01;95;98
05170606;3.01;95;95
05191514;3.01;95;98
05161758;3.01;95;95
05210737;3.01;95;95
05171956;3.01;95;95
05180018;3.01;95;95
05172336;3.01;95;98
05181903;3.01;95;99
05162001;3.01;95;98
05170553;3.01;95;100
05190614;3.01;95;97
05210401;3.01;95;97
05190541;3.01;95;95
05160801;3.01;95;100
05211424;3.01;95;100
05211214;3.01;95;99
05200710;3.01;95;100
05201534;3.01;95;99
05160207;3.01;95;98
05171320;3.01;95;95
05160051;3.01;95;103
05182029;3.01;95;95
05161833;3.01;95;95
05211846;3.01;95;99
05180832;3.01;95;95
05171716;3.01;95;98
05160134;3.01;95;97
05191218;3.01;95;101
05172304;3.01;95;103
05160617;3.01;95;98
05151620;3.01;95;95
05180849;3.01;95;96
05170616;3.01;95;98
05191431;3.01;95;95
05152128;3.01;95;95
05201302;3.01;95;98
05181737;3.01;95;103
05160953;3.01;95;96
05190533;3.01;95;95
05182159;3.01;95;95
05152218;3.01;95;95
05160633;3.01;95;95
05202021;3.01;95;95
05170719;3.01;95;102
05201452;3.01;95;95
05211631;3.01;95;95
05161119;3.01;95;98
05181157;3.01;95;95
05200738;3.01;95;95
05160011;3.01;95;95
05171643;3.01;95;99
05160037;3.01;95;95
05190730;3.01;95;100
05210541;3.01;95;98
05190125;3.01;95;95
05171901;3.01;95;96
05211107;3.01;95;103
05210150;3.01;95;95
05152044;3.01;95;95
05161123;3.01;95;95
05170414;3.01;95;104
05191602;3.01;95;96
05191021;3.01;95;97
05151613;3.01;95;95
05171342;3.01;95;95
05190502;3.01;95;96
05200826;3.01;95;98
05160219;3.01;95;95
05192054;3.01;95;95
05182146;3.01;95;100
05190224;3.01;95;99
05190914;3.01;95;109
05181429;3.01;95;97
05161249;3.01;95;95
05160344;3.01;95;98
05182323;3.01;95;96
05180402;3.01;95;95
05161324;3.01;95;95
05180219;3.01;95;95
05181609;3.01;95;99
05190834;3.01;95;95
05151820;3.01;95;95
05151931;3.01;95;97
05170159;3.01;95;96
05161313;3.01;95;95
05201036;3.01;95;96
05211842;3.01;95;95
05200902;3.01;95;95
05192257;3.01;95;103
05210215;3.01;95;98
05160601;3.01;95;95
05180453;3.01;95;103
05161927;3.01;95;97
05160431;3.01;95;99
05191641;3.01;95;107
05170647;3.01;95;100
05180902;3.01;95;99
05191345;3.01;95;103
05160646;3.01;95;95
05180812;3.01;95;97
05161517;3.01;95;95
05162026;3.01;95;100
05201904;3.01;95;99
05171736;3.01;95;99
05161546;3.01;95;96
05161523;3.01;95;102
05180743;3.01;95;95
05202050;3.01;95;95
05201346;3.01;95;103
05152230;3.01;95;96
05181619;3.01;95;99
05172350;3.01;95;99
05160559;3.01;95;95
05172210;3.01;95;95
05190908;3.01;95;102
05161237;3.01;95;95
